userid,continent,gender,rating,hotel
303,2,0,4.0,39
303,2,0,2.5,29
303,2,0,5.0,54
303,2,0,2.5,22
303,2,0,4.0,7
303,2,0,4.0,49
303,2,0,3.0,55
303,2,0,3.5,14
303,2,0,2.5,11
303,2,0,4.0,56
303,2,0,3.5,30
303,2,0,4.0,41
303,2,0,3.5,33
303,2,0,4.0,26
303,2,0,4.0,66
303,2,0,5.0,38
303,2,0,4.0,17
303,2,0,3.0,10
303,2,0,3.5,13
303,2,0,3.0,23
303,2,0,3.0,58
303,2,0,3.0,61
303,2,0,2.5,65
303,2,0,2.0,2
303,2,0,4.5,43
303,2,0,5.0,37
303,2,0,2.5,53
303,2,0,4.0,5
303,2,0,3.5,3
303,2,0,2.5,8
303,2,0,5.0,64
303,2,0,3.5,47
303,2,0,4.0,51
303,2,0,3.0,59
303,2,0,2.0,21
303,2,0,4.0,18
303,2,0,3.5,57
303,2,0,4.0,35
303,2,0,4.0,6
303,2,0,4.5,16
303,2,0,4.5,32
303,2,0,3.5,12
303,2,0,4.0,62
303,2,0,3.0,31
304,2,1,3.5,57
304,2,1,3.0,10
304,2,1,4.0,7
304,2,1,4.0,17
304,2,1,5.0,37
304,2,1,3.5,33
305,2,0,2.5,29
305,2,0,4.0,51
306,2,1,4.0,17
306,2,1,4.0,60
306,2,1,3.5,45
306,2,1,4.0,56
306,2,1,2.5,8
306,2,1,4.0,39
306,2,1,4.0,46
306,2,1,5.0,37
306,2,1,4.5,32
307,2,1,3.0,55
307,2,1,3.0,59
307,2,1,3.0,61
308,2,1,4.0,56
308,2,1,4.0,39
308,2,1,5.0,37
309,2,0,3.5,33
309,2,0,5.0,37
310,2,0,4.0,56
310,2,0,4.0,5
310,2,0,2.5,8
311,1,0,3.5,15
311,1,0,4.0,35
311,1,0,5.0,38
311,1,0,4.0,6
311,1,0,4.5,63
311,1,0,4.0,51
312,2,1,4.5,63
312,2,1,3.5,12
313,2,1,4.0,46
313,2,1,4.0,39
313,2,1,3.5,48
313,2,1,2.5,65
313,2,1,3.0,55
314,2,1,2.0,2
314,2,1,3.5,13
315,1,0,5.0,37
315,1,0,4.0,60
316,2,0,4.0,60
316,2,0,3.5,12
316,2,0,4.0,41
317,2,0,2.5,29
317,2,0,2.5,53
318,2,0,2.5,29
318,2,0,3.5,14
319,1,0,4.0,6
319,1,0,2.0,2
319,1,0,2.5,65
319,1,0,2.0,21
319,1,0,4.0,39
319,1,0,3.0,10
319,1,0,3.0,23
319,1,0,3.5,3
319,1,0,2.5,53
319,1,0,4.0,35
320,2,1,4.0,6
320,2,1,2.5,53
321,5,0,4.0,4
321,5,0,3.5,12
321,5,0,4.0,46
321,5,0,4.0,41
322,2,0,2.5,53
322,2,0,2.5,65
323,2,1,2.5,65
323,2,1,2.5,53
324,2,1,4.0,60
324,2,1,4.0,50
325,2,0,4.0,17
325,2,0,4.0,46
325,2,0,5.0,37
325,2,0,4.5,43
326,2,0,5.0,37
326,2,0,4.0,60
326,2,0,4.0,41
326,2,0,4.5,52
326,2,0,4.0,18
326,2,0,4.0,17
326,2,0,4.5,43
326,2,0,4.0,7
326,2,0,4.0,26
326,2,0,4.0,49
326,2,0,3.5,3
326,2,0,4.0,56
326,2,0,3.0,59
327,2,1,2.0,2
327,2,1,3.5,57
328,1,1,4.0,56
328,1,1,4.0,7
329,2,1,3.5,57
329,2,1,3.5,14
329,2,1,4.0,4
329,2,1,3.0,10
329,2,1,4.5,16
330,2,1,4.0,6
330,2,1,4.0,18
330,2,1,3.5,15
330,2,1,2.5,29
330,2,1,3.0,59
330,2,1,4.0,28
330,2,1,3.0,23
330,2,1,2.5,53
330,2,1,3.5,3
331,2,0,4.5,52
331,2,0,4.0,39
332,2,0,3.5,12
332,2,0,4.0,17
332,2,0,5.0,64
332,2,0,5.0,37
332,2,0,4.0,60
333,3,0,3.5,15
333,3,0,4.0,17
333,3,0,4.0,4
333,3,0,4.0,41
333,3,0,4.0,46
333,3,0,3.5,13
334,2,1,4.0,39
334,2,1,4.0,6
335,2,1,4.0,39
335,2,1,5.0,37
336,2,1,4.0,4
336,2,1,3.5,15
337,2,0,4.0,60
337,2,0,4.0,4
338,2,0,4.0,46
338,2,0,3.5,15
339,5,1,4.0,5
339,5,1,4.5,40
339,5,1,4.0,56
340,6,0,2.5,53
340,6,0,5.0,54
340,6,0,4.0,6
340,6,0,2.5,8
340,6,0,4.0,18
340,6,0,3.0,61
340,6,0,3.0,24
341,2,0,2.5,22
341,2,0,3.0,25
342,2,1,3.0,24
342,2,1,3.5,15
342,2,1,4.0,60
342,2,1,3.5,13
342,2,1,3.0,42
342,2,1,3.5,3
343,2,1,4.0,60
343,2,1,4.0,39
343,2,1,3.5,13
343,2,1,4.0,56
344,2,0,5.0,64
344,2,0,4.0,17
345,1,1,4.0,18
345,1,1,4.0,19
345,1,1,4.0,4
345,1,1,3.0,10
346,2,1,2.5,53
346,2,1,3.0,55
346,2,1,2.0,2
346,2,1,4.5,63
346,2,1,3.5,15
346,2,1,5.0,37
347,3,1,4.0,56
347,3,1,4.5,63
347,3,1,4.0,17
347,3,1,5.0,37
348,2,1,3.0,42
348,2,1,3.5,13
348,2,1,3.5,48
348,2,1,4.0,4
348,2,1,3.0,58
348,2,1,4.0,62
348,2,1,3.0,59
349,2,0,5.0,38
349,2,0,4.0,56
350,2,1,4.0,17
350,2,1,5.0,64
351,2,1,3.5,13
351,2,1,3.5,3
351,2,1,4.0,18
351,2,1,4.0,60
351,2,1,2.0,2
352,3,0,4.0,56
352,3,0,3.5,13
352,3,0,4.0,60
353,1,1,4.5,63
353,1,1,3.5,12
353,1,1,4.0,46
353,1,1,4.0,7
353,1,1,4.0,56
353,1,1,4.0,62
353,1,1,4.5,52
353,1,1,3.5,48
353,1,1,5.0,38
353,1,1,4.0,4
354,2,1,2.5,53
354,2,1,2.5,11
354,2,1,3.5,13
355,2,0,3.5,3
355,2,0,4.0,7
355,2,0,4.5,52
355,2,0,4.0,41
355,2,0,4.0,46
355,2,0,3.5,14
356,2,1,3.0,1
356,2,1,4.0,56
357,1,0,4.0,7
357,1,0,4.0,6
357,1,0,4.5,16
357,1,0,4.0,56
357,1,0,4.0,60
358,2,1,4.0,17
358,2,1,4.0,5
358,2,1,5.0,38
358,2,1,4.5,52
358,2,1,4.0,51
359,2,1,4.0,56
359,2,1,4.0,7
359,2,1,4.0,39
360,2,1,4.0,41
360,2,1,4.0,17
360,2,1,4.0,56
361,1,0,4.0,17
361,1,0,2.0,9
362,2,0,2.5,8
362,2,0,4.0,46
362,2,0,4.0,4
362,2,0,3.5,15
362,2,0,3.0,42
362,2,0,3.0,24
362,2,0,3.5,3
362,2,0,3.5,13
362,2,0,3.5,12
363,2,0,4.0,26
363,2,0,3.5,12
363,2,0,4.0,46
363,2,0,3.0,24
363,2,0,3.5,3
364,1,1,4.0,41
364,1,1,3.0,59
365,2,1,4.0,60
365,2,1,4.0,56
365,2,1,5.0,38
366,2,0,4.0,56
366,2,0,3.0,10
366,2,0,4.0,60
367,1,0,4.0,39
367,1,0,4.0,56
367,1,0,4.0,60
368,4,0,2.0,21
368,4,0,4.0,6
368,4,0,3.5,57
368,4,0,4.0,18
368,4,0,2.0,20
368,4,0,3.0,10
369,2,1,2.0,2
369,2,1,3.0,55
370,1,0,4.0,26
370,1,0,4.0,4
371,1,0,3.0,55
371,1,0,2.0,2
372,2,0,4.0,56
372,2,0,4.0,17
372,2,0,2.5,53
373,1,1,3.5,3
373,1,1,4.0,46
373,1,1,5.0,38
373,1,1,4.0,56
373,1,1,5.0,37
373,1,1,5.0,64
374,2,1,4.0,6
374,2,1,3.5,57
375,2,1,3.5,45
375,2,1,3.5,33
375,2,1,4.0,50
375,2,1,4.0,28
375,2,1,3.5,30
375,2,1,4.0,39
376,2,1,3.0,58
376,2,1,3.0,59
376,2,1,3.0,10
376,2,1,3.5,47
376,2,1,3.5,48
377,2,0,4.0,17
377,2,0,4.0,60
378,2,1,4.0,39
378,2,1,3.0,59
378,2,1,2.0,2
379,2,0,4.0,17
379,2,0,4.5,32
380,2,0,3.5,45
380,2,0,4.0,6
380,2,0,4.5,16
380,2,0,4.5,52
380,2,0,3.5,15
380,2,0,4.0,5
380,2,0,3.5,48
380,2,0,4.0,60
381,1,1,3.0,44
381,1,1,4.0,5
381,1,1,4.0,19
382,5,0,3.5,45
382,5,0,4.0,28
382,5,0,4.0,4
382,5,0,2.0,9
382,5,0,3.0,42
382,5,0,2.0,27
382,5,0,3.0,24
382,5,0,3.5,47
382,5,0,4.0,6
382,5,0,4.0,18
382,5,0,3.0,55
382,5,0,3.5,3
382,5,0,3.5,30
383,1,1,4.0,17
383,1,1,3.5,3
383,1,1,4.0,60
384,2,0,4.0,26
384,2,0,4.0,56
385,1,0,4.0,6
385,1,0,2.5,29
386,1,0,4.0,56
386,1,0,5.0,37
386,1,0,3.5,15
387,3,0,4.0,7
387,3,0,3.5,15
388,3,0,2.5,53
388,3,0,2.5,8
388,3,0,3.0,59
389,2,0,5.0,37
389,2,0,4.0,17
390,2,1,4.0,60
390,2,1,4.0,56
390,2,1,4.0,17
391,2,0,2.0,20
391,2,0,3.0,61
391,2,0,3.0,55
392,2,1,4.0,66
392,2,1,3.5,30
392,2,1,2.5,22
392,2,1,4.0,5
392,2,1,3.0,1
392,2,1,2.5,53
392,2,1,3.0,24
393,4,1,4.0,17
393,4,1,4.0,46
394,4,0,3.0,58
394,4,0,4.0,28
394,4,0,3.0,55
394,4,0,2.0,2
394,4,0,4.0,6
394,4,0,4.0,35
394,4,0,3.5,33
394,4,0,4.0,39
395,2,0,4.0,17
395,2,0,4.0,56
396,1,1,3.0,24
396,1,1,4.0,51
397,2,1,2.0,36
397,2,1,3.5,30
397,2,1,2.0,2
398,2,1,3.0,10
398,2,1,4.0,6
399,2,1,3.5,15
399,2,1,4.0,4
399,2,1,3.5,13
400,1,1,3.5,48
400,1,1,4.0,66
401,2,0,3.5,45
401,2,0,4.0,41
401,2,0,4.0,51
402,1,0,3.5,13
402,1,0,5.0,37
402,1,0,4.0,66
403,2,0,4.0,56
403,2,0,4.0,26
403,2,0,4.0,17
404,2,1,4.0,56
404,2,1,4.0,17
405,1,1,2.5,8
405,1,1,2.0,2
405,1,1,4.0,39
405,1,1,3.0,61
405,1,1,3.0,24
405,1,1,2.5,65
405,1,1,3.0,55
406,1,1,5.0,37
406,1,1,4.0,39
407,2,1,4.0,35
407,2,1,4.0,66
407,2,1,2.0,36
407,2,1,2.5,8
407,2,1,3.0,55
407,2,1,4.5,43
407,2,1,4.0,46
407,2,1,2.0,2
407,2,1,3.5,47
407,2,1,4.0,17
407,2,1,3.0,1
407,2,1,2.0,20
407,2,1,4.0,60
408,2,0,3.0,61
408,2,0,3.5,47
408,2,0,4.0,60
408,2,0,4.0,56
409,2,0,4.5,16
409,2,0,3.0,59
409,2,0,4.0,41
409,2,0,3.0,42
410,2,1,4.0,18
410,2,1,4.0,56
411,2,0,3.5,13
411,2,0,4.0,60
412,3,0,5.0,37
412,3,0,4.5,63
413,2,0,2.0,2
413,2,0,3.5,45
413,2,0,4.0,39
414,2,1,4.0,39
414,2,1,2.0,2
414,2,1,3.5,14
414,2,1,2.0,21
414,2,1,3.0,25
414,2,1,4.0,18
414,2,1,2.5,53
414,2,1,2.0,20
414,2,1,3.5,57
415,2,1,4.0,17
415,2,1,5.0,64
415,2,1,4.0,56
415,2,1,4.0,66
416,2,1,4.0,56
416,2,1,4.0,17
417,5,0,3.5,47
417,5,0,3.5,57
417,5,0,4.0,6
417,5,0,3.0,25
418,2,1,3.5,47
418,2,1,4.0,56
419,4,1,4.0,4
419,4,1,3.5,13
420,1,1,3.0,10
420,1,1,4.0,66
421,2,1,4.5,43
421,2,1,5.0,38
421,2,1,3.5,47
422,2,1,4.0,4
422,2,1,4.0,60
423,2,1,4.5,34
423,2,1,4.0,51
423,2,1,4.0,17
424,2,0,4.0,4
424,2,0,4.0,49
425,2,0,4.0,19
425,2,0,4.5,16
425,2,0,3.5,57
426,2,0,5.0,37
426,2,0,4.0,60
427,2,0,4.0,39
427,2,0,2.5,11
428,2,1,5.0,38
428,2,1,2.5,53
428,2,1,3.0,10
429,1,1,4.0,46
429,1,1,4.0,56
430,2,1,4.0,17
430,2,1,4.0,60
430,2,1,5.0,37
430,2,1,4.0,46
430,2,1,4.0,50
430,2,1,4.0,56
431,2,0,4.0,60
431,2,0,4.0,17
431,2,0,3.5,13
432,3,0,4.0,56
432,3,0,5.0,37
433,2,1,4.0,56
433,2,1,4.0,4
434,2,0,3.5,47
434,2,0,3.5,3
434,2,0,3.0,23
434,2,0,4.0,6
434,2,0,3.5,14
435,2,0,5.0,37
435,2,0,3.5,48
435,2,0,4.0,62
436,4,0,2.0,27
436,4,0,2.5,8
436,4,0,3.0,55
436,4,0,3.0,10
436,4,0,4.0,18
437,1,0,2.0,2
437,1,0,4.0,46
438,2,0,3.0,55
438,2,0,4.0,17
439,2,0,4.0,56
439,2,0,4.0,60
440,2,1,5.0,54
440,2,1,4.0,60
441,2,0,4.0,19
441,2,0,3.5,57
442,2,1,3.5,14
442,2,1,3.5,45
442,2,1,4.0,6
442,2,1,4.0,7
442,2,1,3.0,10
442,2,1,4.0,18
443,2,0,4.0,50
443,2,0,4.0,49
443,2,0,4.0,56
443,2,0,3.5,13
443,2,0,4.5,16
443,2,0,4.0,17
443,2,0,4.0,60
444,2,0,4.0,66
444,2,0,4.0,17
444,2,0,4.5,52
444,2,0,4.0,56
445,2,1,4.0,17
445,2,1,3.5,13
445,2,1,2.0,27
445,2,1,5.0,37
446,1,1,4.0,56
446,1,1,4.0,17
447,2,1,4.0,17
447,2,1,4.0,49
447,2,1,5.0,64
447,2,1,5.0,38
447,2,1,4.0,56
447,2,1,4.0,60
447,2,1,5.0,54
447,2,1,4.0,35
447,2,1,4.0,50
448,2,0,4.0,35
448,2,0,4.0,56
449,2,0,5.0,37
449,2,0,4.5,34
450,2,0,3.5,33
450,2,0,3.5,12
450,2,0,4.0,49
450,2,0,3.0,31
451,5,0,3.5,3
451,5,0,4.0,17
452,2,1,4.0,26
452,2,1,3.5,15
453,2,0,3.5,47
453,2,0,4.0,39
453,2,0,4.0,19
454,3,0,4.0,56
454,3,0,4.0,17
454,3,0,4.5,63
454,3,0,5.0,37
455,2,0,3.0,55
455,2,0,4.0,39
455,2,0,3.5,45
455,2,0,4.0,17
456,2,1,3.0,59
456,2,1,3.5,12
456,2,1,4.0,17
457,2,1,4.0,49
457,2,1,4.5,16
458,2,1,4.0,6
458,2,1,3.0,23
459,2,0,4.0,39
459,2,0,4.0,60
459,2,0,4.0,17
459,2,0,4.0,7
459,2,0,4.0,62
459,2,0,4.0,56
460,2,0,5.0,64
460,2,0,4.0,7
461,2,0,3.0,61
461,2,0,4.0,60
461,2,0,3.0,55
461,2,0,4.0,49
461,2,0,4.0,66
461,2,0,3.0,59
461,2,0,4.0,17
461,2,0,2.0,27
461,2,0,3.0,42
462,2,1,4.0,56
462,2,1,5.0,37
462,2,1,4.0,17
463,2,0,4.0,56
463,2,0,4.5,43
464,2,1,3.5,12
464,2,1,4.0,51
465,7,0,4.0,51
465,7,0,4.0,60
466,2,0,4.0,46
466,2,0,2.5,53
467,4,1,4.0,26
467,4,1,3.0,23
468,2,0,3.0,44
468,2,0,2.5,53
469,2,1,3.5,15
469,2,1,4.0,6
469,2,1,4.0,60
469,2,1,3.5,12
469,2,1,4.5,52
470,2,1,4.0,5
470,2,1,5.0,37
470,2,1,3.0,58
470,2,1,3.0,1
470,2,1,3.0,59
470,2,1,4.0,39
470,2,1,3.5,14
470,2,1,4.0,56
470,2,1,3.5,12
470,2,1,4.0,60
470,2,1,4.0,7
471,2,1,3.5,3
471,2,1,2.0,2
472,2,0,4.0,39
472,2,0,4.0,6
472,2,0,4.0,18
473,1,0,3.5,15
473,1,0,4.0,60
474,4,0,4.0,18
474,4,0,4.0,26
475,2,0,2.5,29
475,2,0,3.0,25
475,2,0,2.0,36
475,2,0,3.0,1
475,2,0,2.5,53
476,2,0,4.0,17
476,2,0,3.5,13
476,2,0,3.5,30
476,2,0,4.0,66
477,5,0,2.5,11
477,5,0,2.5,29
477,5,0,3.5,45
477,5,0,2.0,9
477,5,0,2.0,2
477,5,0,4.0,6
478,2,0,4.0,56
478,2,0,4.5,43
479,1,1,4.0,50
479,1,1,4.0,49
479,1,1,3.0,61
480,1,0,3.0,61
480,1,0,3.0,55
481,2,0,4.0,18
481,2,0,5.0,37
481,2,0,4.0,49
481,2,0,3.5,13
481,2,0,4.0,26
481,2,0,4.0,51
482,2,0,4.0,26
482,2,0,2.5,53
483,2,0,3.0,59
483,2,0,4.0,17
483,2,0,4.0,18
483,2,0,4.0,56
483,2,0,4.0,60
483,2,0,5.0,37
484,1,1,4.0,51
484,1,1,4.0,66
485,2,0,4.0,56
485,2,0,4.0,17
486,2,0,4.0,51
486,2,0,4.5,63
486,2,0,4.0,39
487,1,0,3.0,42
487,1,0,4.0,26
488,1,1,4.0,7
488,1,1,4.0,17
488,1,1,4.0,60
488,1,1,4.0,51
489,1,0,3.5,14
489,1,0,3.0,23
489,1,0,3.5,3
489,1,0,3.0,61
489,1,0,3.5,47
489,1,0,4.0,66
489,1,0,4.5,43
490,2,0,3.5,14
490,2,0,4.0,56
491,2,1,4.5,63
491,2,1,4.0,18
492,1,0,4.5,32
492,1,0,3.0,42
492,1,0,2.0,36
492,1,0,4.0,50
492,1,0,2.5,11
492,1,0,2.5,65
492,1,0,3.5,30
492,1,0,2.5,8
492,1,0,2.0,2
492,1,0,3.5,47
493,2,1,5.0,64
493,2,1,4.5,32
494,6,1,5.0,37
494,6,1,4.0,19
495,2,1,4.5,16
495,2,1,4.0,46
495,2,1,3.0,23
496,2,0,4.5,63
496,2,0,4.0,17
496,2,0,4.0,56
497,2,1,4.0,39
497,2,1,2.0,2
497,2,1,4.0,7
497,2,1,4.0,66
498,2,0,3.5,57
498,2,0,2.0,21
498,2,0,2.5,22
499,2,1,4.0,62
499,2,1,3.5,33
500,1,0,3.5,14
500,1,0,4.0,28
500,1,0,4.0,60
501,2,0,3.0,59
501,2,0,4.0,46
501,2,0,4.0,41
502,2,0,4.5,52
502,2,0,3.0,59
502,2,0,4.0,50
502,2,0,4.0,60
503,2,0,3.5,45
503,2,0,4.5,34
503,2,0,4.0,51
503,2,0,4.0,56
504,2,1,2.5,65
504,2,1,2.5,53
504,2,1,2.0,36
504,2,1,4.0,28
504,2,1,2.5,29
505,2,1,3.0,31
505,2,1,3.0,44
505,2,1,2.5,53
506,2,0,4.0,17
506,2,0,4.0,56
506,2,0,4.0,46
507,1,1,5.0,64
507,1,1,4.5,34
507,1,1,5.0,38
507,1,1,5.0,37
507,1,1,4.5,63
508,2,0,3.0,61
508,2,0,4.0,39
509,2,0,3.0,55
509,2,0,3.0,59
509,2,0,4.0,60
510,2,0,3.5,15
510,2,0,4.0,39
510,2,0,2.5,53
510,2,0,3.0,25
510,2,0,3.0,10
510,2,0,3.0,24
511,2,0,3.5,30
511,2,0,4.0,60
511,2,0,4.0,17
512,2,0,4.0,18
512,2,0,5.0,37
512,2,0,4.0,46
512,2,0,4.0,17
513,1,0,4.0,6
513,1,0,3.5,13
513,1,0,3.5,3
514,2,1,4.0,26
514,2,1,5.0,37
514,2,1,4.0,56
515,2,0,4.0,39
515,2,0,4.5,16
516,2,1,3.0,10
516,2,1,4.0,6
517,2,0,4.0,5
517,2,0,4.0,19
518,3,0,5.0,64
518,3,0,5.0,38
518,3,0,5.0,37
518,3,0,5.0,54
519,2,0,4.0,39
519,2,0,3.0,59
519,2,0,4.0,56
520,2,1,4.0,60
520,2,1,4.0,17
521,2,0,4.0,60
521,2,0,4.0,56
521,2,0,4.0,4
521,2,0,3.0,1
521,2,0,3.5,15
522,2,0,4.0,18
522,2,0,4.0,60
523,2,1,4.0,28
523,2,1,4.0,60
523,2,1,4.5,43
523,2,1,4.0,66
523,2,1,4.0,26
523,2,1,4.0,56
523,2,1,4.0,46
523,2,1,4.0,17
524,2,0,3.0,24
524,2,0,2.5,65
524,2,0,3.5,13
525,2,0,5.0,37
525,2,0,4.0,49
525,2,0,4.5,32
526,2,0,4.0,26
526,2,0,4.0,56
527,5,1,4.5,63
527,5,1,3.0,59
527,5,1,4.0,39
528,2,1,4.0,60
528,2,1,4.5,16
528,2,1,4.0,46
528,2,1,4.0,39
528,2,1,4.0,28
529,4,1,4.5,43
529,4,1,4.0,17
529,4,1,3.0,59
529,4,1,4.0,26
530,2,0,3.5,14
530,2,0,4.0,66
530,2,0,3.0,59
530,2,0,4.0,17
530,2,0,5.0,37
530,2,0,3.0,24
530,2,0,4.5,63
530,2,0,3.5,15
530,2,0,4.5,40
530,2,0,4.0,26
530,2,0,4.0,49
530,2,0,5.0,54
530,2,0,3.0,42
531,2,1,4.0,46
531,2,1,4.0,41
531,2,1,2.0,9
532,2,0,4.0,7
532,2,0,4.0,28
533,2,0,3.5,12
533,2,0,4.0,51
533,2,0,4.0,62
533,2,0,4.0,4
534,2,0,3.5,14
534,2,0,2.5,29
534,2,0,4.0,6
535,2,0,4.0,4
535,2,0,5.0,64
535,2,0,4.0,6
535,2,0,4.0,41
536,4,0,3.0,10
536,4,0,3.5,3
536,4,0,4.0,39
537,2,0,4.0,28
537,2,0,4.0,39
537,2,0,4.0,17
538,2,1,3.5,13
538,2,1,4.0,41
539,3,1,5.0,37
539,3,1,4.0,56
539,3,1,4.5,43
539,3,1,4.0,5
539,3,1,4.0,51
540,2,1,4.0,6
540,2,1,3.0,10
540,2,1,3.0,24
541,2,0,2.5,53
541,2,0,3.0,55
542,2,1,4.0,35
542,2,1,4.0,28
542,2,1,4.0,62
543,4,0,2.0,2
543,4,0,3.5,3
543,4,0,4.0,49
543,4,0,4.0,46
543,4,0,3.5,45
543,4,0,4.0,6
543,4,0,3.5,47
544,2,0,3.0,58
544,2,0,3.0,42
545,2,1,4.0,35
545,2,1,4.5,40
545,2,1,2.0,2
545,2,1,3.5,30
546,1,0,4.0,35
546,1,0,4.0,41
546,1,0,4.0,4
546,1,0,3.5,12
546,1,0,4.0,60
547,2,1,3.0,58
547,2,1,4.0,46
548,2,1,4.0,39
548,2,1,4.0,6
549,1,0,2.0,27
549,1,0,4.0,17
550,2,1,3.0,55
550,2,1,4.0,18
550,2,1,4.0,39
550,2,1,3.5,45
550,2,1,2.0,2
550,2,1,3.5,47
551,2,0,4.0,18
551,2,0,5.0,37
551,2,0,4.5,63
552,2,1,4.0,39
552,2,1,3.0,59
552,2,1,4.0,60
552,2,1,4.0,56
552,2,1,5.0,37
553,1,1,4.0,56
553,1,1,4.5,34
553,1,1,4.0,7
553,1,1,4.0,66
553,1,1,4.0,60
553,1,1,4.0,17
553,1,1,5.0,37
553,1,1,4.0,26
554,1,0,2.5,8
554,1,0,4.0,4
555,1,1,4.0,60
555,1,1,4.0,46
555,1,1,4.0,26
555,1,1,4.0,17
555,1,1,4.0,56
555,1,1,4.0,49
556,2,0,2.5,65
556,2,0,5.0,37
556,2,0,4.0,17
557,2,0,4.5,43
557,2,0,4.0,56
558,1,0,4.5,43
558,1,0,4.5,52
559,2,0,4.0,60
559,2,0,4.5,43
559,2,0,4.0,56
560,2,0,4.0,50
560,2,0,3.0,59
561,2,0,3.0,10
561,2,0,5.0,38
561,2,0,4.0,35
562,2,1,2.5,8
562,2,1,3.0,61
563,5,0,3.0,55
563,5,0,3.5,14
563,5,0,4.0,6
564,2,0,4.0,6
564,2,0,3.5,47
564,2,0,4.5,32
564,2,0,4.0,35
564,2,0,4.0,26
565,2,0,3.5,47
565,2,0,4.0,66
565,2,0,2.0,2
565,2,0,4.0,39
566,2,0,3.0,59
566,2,0,4.0,39
566,2,0,4.0,5
566,2,0,3.5,47
566,2,0,3.5,45
567,2,1,4.0,17
567,2,1,3.0,59
568,2,0,4.0,4
568,2,0,3.5,48
569,2,0,4.0,39
569,2,0,4.0,56
570,2,1,4.0,19
570,2,1,3.5,57
571,1,1,4.0,46
571,1,1,2.5,29
571,1,1,3.5,12
571,1,1,4.0,4
572,2,0,3.0,55
572,2,0,4.0,17
572,2,0,4.0,39
573,2,0,5.0,37
573,2,0,3.0,1
573,2,0,4.0,26
574,2,0,4.0,39
574,2,0,4.0,6
575,1,0,3.5,15
575,1,0,3.0,59
575,1,0,3.5,12
576,3,0,4.0,4
576,3,0,4.0,60
576,3,0,4.0,17
576,3,0,5.0,37
577,1,0,3.0,10
577,1,0,2.0,2
577,1,0,4.0,6
577,1,0,3.5,13
578,2,0,4.0,39
578,2,0,4.0,46
578,2,0,3.5,13
578,2,0,4.5,52
579,2,0,4.0,26
579,2,0,4.0,7
579,2,0,3.0,55
579,2,0,3.0,59
579,2,0,4.0,56
579,2,0,3.5,48
580,1,1,4.5,52
580,1,1,4.0,39
580,1,1,3.5,47
581,1,1,2.0,2
581,1,1,3.0,61
582,2,1,4.0,62
582,2,1,2.5,53
582,2,1,3.5,33
583,2,0,4.0,7
583,2,0,4.0,41
583,2,0,4.0,46
583,2,0,5.0,37
584,2,1,3.5,14
584,2,1,3.0,44
584,2,1,3.5,57
584,2,1,4.0,6
584,2,1,4.0,7
585,2,1,3.5,15
585,2,1,4.0,60
586,2,1,3.0,23
586,2,1,2.5,53
586,2,1,4.0,60
586,2,1,3.0,10
586,2,1,5.0,37
587,2,0,4.0,41
587,2,0,4.5,16
587,2,0,4.0,66
587,2,0,4.0,62
587,2,0,3.5,13
587,2,0,5.0,64
587,2,0,4.0,35
587,2,0,4.0,49
588,2,0,3.0,24
588,2,0,4.0,18
588,2,0,2.5,29
588,2,0,2.0,2
588,2,0,3.5,14
588,2,0,2.5,11
588,2,0,3.0,55
588,2,0,4.0,6
589,1,0,4.0,56
589,1,0,4.0,17
589,1,0,4.0,46
589,1,0,4.5,43
589,1,0,4.0,26
589,1,0,4.0,60
590,2,0,4.0,39
590,2,0,4.0,7
590,2,0,3.0,10
590,2,0,3.5,13
591,2,1,2.0,21
591,2,1,3.5,57
591,2,1,3.0,10
591,2,1,5.0,37
591,2,1,4.0,6
591,2,1,2.0,20
592,2,1,3.5,57
592,2,1,2.5,29
592,2,1,4.0,60
593,2,1,3.0,61
593,2,1,3.0,55
593,2,1,4.0,6
594,1,0,4.0,46
594,1,0,4.5,63
594,1,0,4.5,52
594,1,0,4.0,60
594,1,0,5.0,37
594,1,0,4.0,28
594,1,0,4.0,56
594,1,0,4.5,43
594,1,0,4.0,26
595,2,1,4.0,4
595,2,1,4.5,16
595,2,1,3.5,13
595,2,1,4.0,7
595,2,1,4.5,32
595,2,1,4.0,56
595,2,1,3.5,3
595,2,1,4.0,49
595,2,1,4.0,46
595,2,1,4.0,60
595,2,1,4.5,34
595,2,1,5.0,37
595,2,1,4.0,17
595,2,1,4.0,41
596,4,0,5.0,37
596,4,0,4.5,43
596,4,0,3.0,58
596,4,0,4.0,41
596,4,0,4.5,32
596,4,0,4.0,28
596,4,0,4.0,56
596,4,0,4.5,52
597,2,1,4.0,60
597,2,1,4.0,49
597,2,1,3.0,59
598,2,0,3.0,10
598,2,0,3.0,55
598,2,0,4.0,39
599,2,0,2.5,29
599,2,0,3.5,15
599,2,0,4.0,56
600,2,1,4.0,60
600,2,1,4.0,66
600,2,1,4.5,16
601,2,0,4.0,5
601,2,0,3.5,57
601,2,0,3.0,44
602,2,1,4.0,18
602,2,1,2.0,2
602,2,1,4.0,6
602,2,1,4.0,39
603,4,0,3.0,61
603,4,0,4.0,56
603,4,0,4.5,43
603,4,0,5.0,64
603,4,0,4.0,60
603,4,0,5.0,54
603,4,0,4.0,26
603,4,0,4.0,17
604,2,1,3.5,3
604,2,1,4.0,41
604,2,1,3.5,13
604,2,1,3.5,48
604,2,1,3.0,24
